Employee ID,Department,Job Role,Gender,Age,Hire Date,Years At Company,Education,Marital Status,Business Travel,OverTime,Distance From Home,Job Satisfaction,Performance Rating,Monthly Salary,Attrition
2633,Sales,Sales Executive,Female,44,2007-02-11,18.9,Master,Single,Travel_Frequently,No,22,1,3,13167,No
2634,Sales,Sales Manager,Male,34,2016-03-16,9.8,Bachelor,Married,Travel_Rarely,Yes,12,3,3,9275,No
2635,HR,HR Manager,Female,30,2023-10-20,2.2,Bachelor,Single,Non-Travel,No,6,2,3,7679,No
2636,R&D,Research Scientist,Male,51,2007-02-11,18.9,Bachelor,Married,Non-Travel,No,16,1,4,12244,No
2637,R&D,Research Scientist,Male,44,2006-01-05,20.0,Bachelor,Divorced,Travel_Frequently,No,22,2,3,11077,No
2638,Marketing,Marketing Manager,Male,42,2009-05-30,16.6,High School,Married,Non-Travel,Yes,19,4,3,8937,No
2639,R&D,Research Scientist,Male,48,2023-11-26,2.1,Bachelor,Married,Non-Travel,Yes,1,4,3,11166,No
2640,R&D,Research Scientist,Female,32,2025-02-06,0.9,PhD,Married,Non-Travel,Yes,11,2,3,8828,No
2641,R&D,R&D Manager,Male,22,2025-03-14,0.8,Master,Married,Non-Travel,No,5,2,3,8223,Yes
2642,IT,IT Manager,Female,38,2021-03-15,4.8,Bachelor,Single,Non-Travel,Yes,18,2,4,10789,No
2643,Sales,Sales Manager,Male,44,2021-02-07,4.9,High School,Married,Non-Travel,No,28,2,3,7351,No
2644,R&D,Research Scientist,Male,59,2009-01-04,17.0,Master,Single,Travel_Rarely,No,18,1,3,12412,No
2645,Sales,Sales Manager,Male,48,2019-11-27,6.1,PhD,Single,Travel_Rarely,Yes,28,4,4,10242,No
2646,Sales,Account Manager,Male,28,2021-07-03,4.5,Bachelor,Single,Travel_Rarely,No,28,2,4,9993,Yes
2647,Sales,Account Manager,Female,51,2021-07-03,4.5,Bachelor,Married,Non-Travel,No,22,2,4,10961,No
2648,R&D,R&D Manager,Male,45,2021-08-08,4.4,Bachelor,Single,Non-Travel,No,17,1,3,12223,Yes
2649,Sales,Account Manager,Female,46,2011-09-17,14.3,Master,Single,Non-Travel,No,22,2,3,9474,Yes
2650,R&D,Research Scientist,Female,26,2023-05-27,2.6,Master,Married,Travel_Frequently,No,23,1,3,10389,No
2651,HR,HR Specialist,Female,24,2023-09-14,2.3,Bachelor,Divorced,Non-Travel,No,13,1,3,8219,Yes
2652,Sales,Sales Manager,Male,35,2014-03-17,11.8,Master,Married,Travel_Rarely,No,28,4,2,10187,No
2653,IT,IT Manager,Male,31,2016-09-15,9.3,Bachelor,Single,Non-Travel,No,3,4,3,11768,No
2654,Finance,Financial Analyst,Male,34,2018-03-16,7.8,Bachelor,Single,Non-Travel,No,3,2,2,10728,No
2655,Sales,Sales Executive,Male,24,2023-11-26,2.1,Master,Married,Travel_Rarely,No,11,2,2,10391,Yes
2656,Finance,Financial Analyst,Male,55,2022-10-20,3.2,Master,Single,Non-Travel,No,25,2,3,10719,No
2657,Finance,Financial Analyst,Female,40,2018-11-27,7.1,Bachelor,Single,Travel_Frequently,No,9,4,2,10263,Yes
2658,Sales,Sales Manager,Male,27,2022-10-20,3.2,Bachelor,Married,Travel_Frequently,Yes,30,3,3,8685,No
2659,IT,IT Manager,Male,26,2021-07-03,4.5,Bachelor,Divorced,Travel_Rarely,Yes,9,1,3,12205,Yes
2660,Finance,Finance Manager,Female,24,2023-08-08,2.4,Master,Single,Travel_Rarely,Yes,30,1,3,11527,Yes
2661,Marketing,Marketing Specialist,Female,22,2025-10-19,0.2,Bachelor,Married,Travel_Rarely,Yes,26,3,3,8735,No
2662,IT,Data Analyst,Female,47,2025-11-25,0.1,PhD,Married,Travel_Rarely,No,2,3,4,11729,No
2663,Finance,Financial Analyst,Male,44,2021-05-28,4.6,Bachelor,Divorced,Non-Travel,No,22,4,2,11995,No
2664,R&D,R&D Manager,Female,26,2023-01-01,3.0,Bachelor,Single,Travel_Rarely,No,18,3,3,8488,No
2665,IT,Software Engineer,Male,34,2020-03-15,5.8,PhD,Single,Non-Travel,Yes,16,4,3,11844,No
2666,R&D,Lab Technician,Male,25,2022-04-21,3.7,Bachelor,Married,Non-Travel,No,22,4,3,9724,No
2667,IT,Software Engineer,Female,45,2016-03-16,9.8,Bachelor,Married,Travel_Rarely,No,5,1,4,14681,No
2668,Marketing,Marketing Specialist,Female,45,2009-09-17,16.3,Master,Married,Non-Travel,Yes,25,2,3,10343,No
2669,Sales,Sales Executive,Female,52,2013-05-29,12.6,Bachelor,Married,Non-Travel,No,23,1,1,10879,Yes
2670,Finance,Accountant,Female,40,2024-01-01,2.0,PhD,Married,Travel_Rarely,No,12,3,4,11285,No
2671,Sales,Sales Executive,Male,28,2019-09-15,6.3,PhD,Single,Travel_Rarely,No,10,1,3,10221,No
2672,R&D,Research Scientist,Male,24,2025-04-20,0.7,Master,Single,Non-Travel,No,29,1,3,8134,No
2673,IT,Data Analyst,Female,38,2017-09-15,8.3,Master,Married,Non-Travel,No,20,3,3,12167,No
2674,Marketing,Marketing Manager,Female,48,2008-07-06,17.5,Master,Single,Travel_Frequently,Yes,24,3,3,12203,Yes
2675,HR,HR Manager,Male,31,2025-12-31,0.0,High School,Married,Non-Travel,Yes,26,1,4,6581,No
2676,Finance,Financial Analyst,Male,45,2011-10-23,14.2,Bachelor,Single,Travel_Rarely,No,9,2,3,10773,No
2677,Sales,Sales Executive,Female,29,2020-03-15,5.8,Bachelor,Married,Non-Travel,No,18,3,2,11180,No
2678,Finance,Financial Analyst,Female,31,2020-04-21,5.7,Master,Married,Non-Travel,Yes,5,4,2,12106,No
2679,IT,QA Engineer,Male,33,2018-02-08,7.9,High School,Single,Non-Travel,Yes,10,1,4,14448,No
2680,R&D,R&D Manager,Male,29,2019-04-22,6.7,Bachelor,Single,Travel_Rarely,No,1,1,3,11774,No
2681,Sales,Account Manager,Male,60,2017-09-15,8.3,PhD,Single,Non-Travel,No,22,3,2,8583,No
2682,IT,IT Manager,Female,32,2017-10-22,8.2,Bachelor,Divorced,Travel_Rarely,Yes,7,4,3,11414,No
2683,Marketing,Marketing Manager,Male,57,2013-01-03,13.0,Master,Single,Travel_Frequently,No,18,2,1,8780,No
2684,Marketing,Marketing Specialist,Female,29,2025-08-07,0.4,PhD,Married,Non-Travel,Yes,14,4,3,6161,No
2685,IT,Software Engineer,Male,36,2017-01-02,9.0,Master,Married,Travel_Rarely,No,6,1,2,11115,Yes
2686,IT,Software Engineer,Male,43,2017-10-22,8.2,Master,Married,Travel_Rarely,No,27,2,1,12534,No
2687,Sales,Sales Executive,Female,22,2025-12-31,0.0,Bachelor,Divorced,Non-Travel,No,26,3,3,8852,No
2688,R&D,Lab Technician,Male,24,2024-03-14,1.8,High School,Married,Travel_Rarely,No,9,2,3,11233,No
2689,Sales,Sales Manager,Male,38,2012-04-23,13.7,Bachelor,Married,Travel_Rarely,No,28,4,3,8731,No
2690,Sales,Sales Executive,Male,45,2009-01-04,17.0,Master,Single,Non-Travel,Yes,29,4,2,9710,No
2691,HR,HR Specialist,Female,40,2009-05-30,16.6,High School,Married,Non-Travel,No,6,3,3,11071,No
2692,Sales,Account Manager,Female,42,2019-11-27,6.1,Bachelor,Married,Travel_Rarely,No,18,1,3,8784,No
2693,IT,Software Engineer,Female,30,2024-12-31,1.0,Bachelor,Married,Travel_Rarely,No,28,1,3,10862,Yes
2694,HR,Recruiter,Female,45,2020-10-20,5.2,Bachelor,Single,Non-Travel,No,19,1,4,7062,Yes
2695,IT,QA Engineer,Male,50,2014-11-28,11.1,Master,Divorced,Non-Travel,Yes,4,3,1,14474,No
2696,R&D,R&D Manager,Male,32,2023-08-08,2.4,Bachelor,Married,Travel_Frequently,Yes,1,1,3,11421,Yes
2697,HR,HR Specialist,Female,36,2023-03-16,2.8,High School,Single,Non-Travel,Yes,3,1,3,9479,No
2698,R&D,Research Scientist,Female,37,2018-04-22,7.7,High School,Divorced,Travel_Rarely,Yes,18,3,3,12702,No
2699,Marketing,Content Creator,Female,49,2016-09-15,9.3,Master,Married,Travel_Frequently,No,13,2,2,9322,No
2700,Sales,Sales Manager,Female,32,2022-03-15,3.8,Bachelor,Single,Travel_Rarely,No,25,2,4,9244,No
2701,Sales,Account Manager,Female,41,2006-04-25,19.7,Master,Married,Travel_Rarely,No,9,4,2,10971,No
2702,Sales,Sales Manager,Male,30,2024-01-01,2.0,Bachelor,Married,Non-Travel,Yes,6,4,2,9373,Yes
2703,HR,HR Manager,Male,48,2011-08-11,14.4,Master,Married,Travel_Rarely,No,18,2,3,8076,No
2704,Finance,Finance Manager,Male,49,2012-11-28,13.1,Bachelor,Married,Non-Travel,No,6,3,3,11346,No
2705,Sales,Sales Executive,Female,30,2019-11-27,6.1,Master,Single,Travel_Frequently,No,2,1,3,7890,No
2706,IT,Data Analyst,Female,48,2015-11-28,10.1,Bachelor,Single,Non-Travel,Yes,29,2,3,14115,Yes
2707,Finance,Financial Analyst,Male,56,2010-11-29,15.1,Master,Married,Non-Travel,No,9,2,3,10721,No
2708,Finance,Finance Manager,Female,26,2023-09-14,2.3,High School,Married,Travel_Rarely,No,25,2,3,8424,No
2709,Sales,Account Manager,Male,45,2015-03-17,10.8,Bachelor,Married,Non-Travel,No,23,2,3,8994,No
2710,Sales,Sales Manager,Female,40,2020-02-08,5.9,Bachelor,Single,Travel_Rarely,No,14,3,3,9573,No
2711,Marketing,Content Creator,Female,45,2018-08-09,7.4,Bachelor,Single,Travel_Rarely,No,8,4,2,7593,No
2712,R&D,Lab Technician,Male,40,2025-11-25,0.1,Master,Single,Travel_Frequently,Yes,2,3,4,10986,No
2713,Sales,Account Manager,Female,59,2021-07-03,4.5,Bachelor,Single,Travel_Rarely,No,30,1,3,10362,Yes
2714,HR,HR Specialist,Male,50,2007-10-24,18.2,High School,Married,Non-Travel,No,12,2,3,11045,No
2715,HR,Recruiter,Female,38,2011-05-30,14.6,Bachelor,Single,Travel_Rarely,Yes,24,4,4,10726,No
2716,Sales,Sales Executive,Male,32,2019-05-28,6.6,Bachelor,Single,Travel_Rarely,Yes,25,3,3,8796,Yes
2717,IT,IT Manager,Male,33,2016-04-22,9.7,Master,Married,Travel_Frequently,No,15,1,4,11843,Yes
2718,Finance,Finance Manager,Female,25,2024-07-02,1.5,Master,Divorced,Travel_Rarely,No,4,1,4,9635,No
2719,IT,QA Engineer,Male,49,2009-02-10,16.9,Master,Single,Travel_Rarely,No,11,3,3,15480,No
2720,HR,HR Specialist,Male,55,2019-01-02,7.0,Bachelor,Single,Travel_Rarely,No,20,2,3,7366,No
2721,R&D,Research Scientist,Female,49,2024-11-25,1.1,Master,Married,Travel_Rarely,No,21,2,2,12031,No
2722,Sales,Account Manager,Female,58,2008-10-23,17.2,Bachelor,Married,Non-Travel,No,15,2,3,10855,No
2723,Sales,Sales Manager,Female,42,2007-07-07,18.5,Master,Single,Travel_Rarely,No,2,1,3,11114,No
2724,IT,Software Engineer,Female,37,2011-03-18,14.8,Master,Single,Non-Travel,No,5,1,2,15144,Yes
2725,Finance,Financial Analyst,Female,28,2023-07-03,2.5,High School,Married,Travel_Rarely,Yes,8,3,3,11700,Yes
2726,IT,QA Engineer,Male,29,2019-01-02,7.0,Master,Married,Non-Travel,No,10,3,2,11852,No
2727,Sales,Sales Manager,Female,42,2016-05-28,9.6,High School,Married,Non-Travel,Yes,8,2,3,8792,No
2728,IT,IT Manager,Male,54,2014-09-16,11.3,Bachelor,Married,Travel_Rarely,No,30,1,3,14100,No
2729,IT,Software Engineer,Male,32,2022-05-27,3.6,Bachelor,Married,Travel_Rarely,Yes,26,1,3,12104,No
2730,Marketing,Content Creator,Male,31,2017-05-28,8.6,Bachelor,Married,Non-Travel,No,9,2,4,8634,No
2731,Sales,Sales Manager,Female,46,2024-05-26,1.6,PhD,Married,Travel_Rarely,No,18,4,3,7127,No
2732,IT,IT Manager,Male,23,2024-02-07,1.9,Master,Single,Non-Travel,Yes,20,2,2,12570,Yes
2733,Finance,Finance Manager,Male,49,2019-02-08,6.9,Bachelor,Married,Travel_Rarely,Yes,19,1,3,10502,Yes
2734,IT,IT Manager,Female,52,2006-11-30,19.1,High School,Married,Travel_Rarely,Yes,2,2,2,16109,Yes
2735,Finance,Accountant,Male,58,2014-03-17,11.8,High School,Married,Travel_Rarely,No,14,2,3,9715,Yes
2736,R&D,Research Scientist,Male,36,2017-09-15,8.3,Master,Married,Travel_Rarely,No,19,3,3,12844,No
2737,IT,IT Manager,Female,24,2024-07-02,1.5,Master,Married,Non-Travel,No,4,3,4,12122,No
2738,IT,IT Manager,Female,26,2024-11-25,1.1,Master,Married,Travel_Rarely,No,23,4,2,10520,No
2739,Sales,Sales Executive,Male,39,2013-09-16,12.3,Master,Single,Travel_Rarely,No,14,2,4,12177,No
2740,R&D,Research Scientist,Male,47,2013-07-05,12.5,Bachelor,Single,Travel_Frequently,No,10,3,4,13317,No
2741,Finance,Financial Analyst,Female,25,2024-11-25,1.1,Master,Married,Non-Travel,No,30,3,3,8100,No
2742,IT,Software Engineer,Female,53,2010-05-30,15.6,Bachelor,Single,Travel_Rarely,Yes,21,2,3,14004,No
2743,IT,Data Analyst,Male,22,2025-03-14,0.8,Master,Married,Travel_Rarely,Yes,15,1,3,10180,No
2744,IT,Data Analyst,Male,43,2010-04-24,15.7,Bachelor,Single,Travel_Rarely,No,18,4,3,15411,No
2745,Finance,Accountant,Male,22,2025-09-13,0.3,High School,Married,Travel_Rarely,No,5,1,3,10337,No
2746,IT,QA Engineer,Male,36,2021-04-21,4.7,Bachelor,Married,Travel_Rarely,No,2,2,3,13509,No
2747,R&D,Lab Technician,Male,43,2017-04-22,8.7,Master,Married,Travel_Rarely,No,24,4,2,9758,No
2748,HR,HR Specialist,Male,56,2013-10-22,12.2,Master,Single,Travel_Rarely,No,19,1,3,9977,No
2749,Sales,Sales Executive,Male,57,2019-10-21,6.2,PhD,Single,Travel_Rarely,Yes,25,2,3,9285,No
2750,Marketing,Content Creator,Female,38,2012-09-16,13.3,Master,Single,Travel_Frequently,Yes,21,4,3,9284,No
2751,IT,QA Engineer,Male,33,2018-04-22,7.7,Bachelor,Single,Travel_Rarely,No,2,4,3,12229,No
2752,Finance,Financial Analyst,Female,41,2015-04-23,10.7,Master,Married,Travel_Rarely,Yes,30,1,3,11311,Yes
2753,HR,Recruiter,Female,45,2012-05-29,13.6,Master,Divorced,Travel_Rarely,No,6,4,3,9810,No
2754,HR,HR Specialist,Female,39,2011-09-17,14.3,High School,Single,Non-Travel,No,20,1,4,10555,No
2755,R&D,R&D Manager,Male,54,2022-07-03,3.5,Bachelor,Single,Travel_Rarely,No,1,3,3,10346,No
2756,IT,IT Manager,Female,59,2021-07-03,4.5,Bachelor,Single,Non-Travel,No,6,3,2,12411,No
2757,Sales,Sales Executive,Male,60,2013-02-09,12.9,High School,Single,Travel_Rarely,No,3,4,4,8600,No
2758,IT,Data Analyst,Female,33,2020-07-03,5.5,Master,Married,Non-Travel,No,15,3,4,11421,No
2759,Marketing,Marketing Manager,Male,36,2021-10-20,4.2,PhD,Married,Non-Travel,Yes,14,1,1,6821,No
2760,IT,IT Manager,Female,49,2008-09-17,17.3,Master,Single,Travel_Rarely,Yes,29,4,3,15258,No
2761,Sales,Sales Executive,Male,32,2022-02-07,3.9,Master,Single,Non-Travel,No,22,1,3,7414,No
2762,Marketing,Marketing Specialist,Female,56,2009-04-24,16.7,Master,Married,Travel_Rarely,No,7,3,3,9243,No
2763,Finance,Finance Manager,Female,40,2010-11-29,15.1,Master,Divorced,Travel_Rarely,Yes,13,2,3,13488,No
2764,R&D,Research Scientist,Female,42,2015-08-10,10.4,Master,Single,Non-Travel,No,12,4,2,11396,No
2765,Sales,Sales Executive,Female,54,2017-09-15,8.3,Master,Single,Travel_Rarely,No,20,4,3,9658,No
2766,Marketing,Marketing Manager,Male,48,2025-11-25,0.1,High School,Married,Travel_Rarely,Yes,19,1,4,7700,No
2767,IT,Data Analyst,Male,32,2023-10-20,2.2,Bachelor,Married,Travel_Rarely,No,30,3,3,11712,No
2768,R&D,Research Scientist,Female,43,2012-03-17,13.8,Bachelor,Married,Travel_Rarely,No,26,3,3,12935,No
2769,IT,QA Engineer,Male,53,2016-08-09,9.4,Bachelor,Single,Travel_Rarely,Yes,12,1,3,13286,Yes
2770,IT,Software Engineer,Female,42,2021-02-07,4.9,Master,Single,Travel_Frequently,No,14,1,3,11363,Yes
2771,Finance,Financial Analyst,Female,35,2012-09-16,13.3,Master,Married,Non-Travel,No,7,3,2,11468,No
2772,Sales,Sales Manager,Female,53,2022-01-01,4.0,Master,Single,Travel_Rarely,Yes,4,4,3,7875,No
2773,Sales,Account Manager,Male,27,2024-09-13,1.3,Bachelor,Married,Non-Travel,No,10,2,3,7665,No
2774,R&D,Research Scientist,Female,55,2024-02-07,1.9,High School,Married,Travel_Rarely,No,1,2,3,9494,No
2775,Finance,Finance Manager,Male,23,2025-10-19,0.2,High School,Married,Non-Travel,Yes,11,1,2,9673,No
2776,IT,QA Engineer,Female,50,2024-09-13,1.3,Master,Single,Travel_Rarely,No,3,1,3,11782,No
2777,HR,HR Specialist,Female,31,2022-02-07,3.9,Bachelor,Married,Travel_Frequently,No,6,2,3,6575,No
2778,IT,QA Engineer,Female,53,2024-04-20,1.7,Master,Single,Non-Travel,No,30,4,1,10564,No
2779,Marketing,Content Creator,Male,49,2015-08-10,10.4,High School,Single,Travel_Rarely,No,24,3,4,10842,Yes
2780,HR,HR Specialist,Male,23,2024-01-01,2.0,Master,Married,Non-Travel,Yes,22,3,4,7034,Yes
2781,R&D,Lab Technician,Male,24,2025-03-14,0.8,Bachelor,Married,Travel_Rarely,Yes,6,4,3,11181,No
2782,R&D,Research Scientist,Female,43,2015-08-10,10.4,Bachelor,Single,Travel_Rarely,No,2,2,3,10777,No
2783,HR,Recruiter,Male,39,2015-04-23,10.7,Master,Married,Travel_Rarely,No,26,4,3,7758,No
2784,Sales,Sales Executive,Male,60,2012-05-29,13.6,High School,Single,Non-Travel,No,30,2,1,9706,No
2785,Marketing,Content Creator,Female,53,2015-10-23,10.2,Master,Single,Travel_Frequently,No,20,4,3,10154,No
2786,R&D,Lab Technician,Male,26,2022-11-26,3.1,PhD,Married,Travel_Frequently,Yes,13,2,2,12371,Yes
2787,R&D,Lab Technician,Female,43,2008-08-12,17.4,High School,Married,Non-Travel,No,27,2,1,10920,No
2788,Sales,Sales Manager,Female,53,2012-03-17,13.8,PhD,Single,Non-Travel,Yes,5,3,4,11997,No
2789,Sales,Sales Manager,Female,50,2023-09-14,2.3,Bachelor,Divorced,Travel_Rarely,No,16,4,3,9548,No
2790,HR,HR Manager,Male,52,2006-11-30,19.1,Bachelor,Married,Travel_Frequently,No,5,2,3,11949,No
2791,HR,HR Specialist,Male,48,2010-10-23,15.2,Bachelor,Single,Non-Travel,No,28,3,3,11767,No
2792,Finance,Accountant,Female,52,2008-09-17,17.3,Master,Married,Travel_Rarely,No,17,4,3,13489,No
2793,IT,QA Engineer,Female,36,2020-02-08,5.9,High School,Single,Travel_Rarely,No,7,1,2,14200,Yes
2794,Sales,Sales Executive,Female,51,2015-08-10,10.4,High School,Divorced,Travel_Frequently,Yes,25,1,3,8975,Yes
2795,R&D,Lab Technician,Male,40,2014-02-09,11.9,PhD,Single,Travel_Frequently,No,9,2,2,10403,No
2796,Sales,Account Manager,Male,32,2021-09-14,4.3,High School,Married,Travel_Rarely,No,3,2,2,8984,No
2797,IT,Software Engineer,Female,39,2015-03-17,10.8,Master,Single,Travel_Rarely,No,7,2,3,12414,No
2798,R&D,Lab Technician,Male,35,2024-02-07,1.9,PhD,Married,Travel_Rarely,Yes,12,1,3,11853,No
2799,Sales,Sales Manager,Male,45,2021-03-15,4.8,Bachelor,Single,Non-Travel,Yes,22,4,2,10640,Yes
2800,R&D,Lab Technician,Male,49,2014-10-23,11.2,High School,Married,Travel_Rarely,No,4,1,3,9847,No
